path,speakerId,transcription,intent,intentLbl
../smart-lights-en-close-field/speech_corpus/audio/697.wav,6d3dc6c5-3310-4fe3-b071-fb17fb9d6803,Make lights less bright in the laundry room,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/41.wav,61febf20-bc56-49b9-8e3a-e2ec25b362e6,Bright lights please,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/958.wav,27bbc36b-3d70-4d5c-998c-803f6ee91c2e,Put the lights off in the bedroom,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1082.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,TURN ON THE LIGHTS OF kids bedroom,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/407.wav,c507814e-9454-4096-99ce-e54fe7c814b8,I want the brightness turned up in this room,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/463.wav,4373a208-efd7-4eea-9440-94f52145cd78,I want the patio lights turned on,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/483.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,I want to turn off the lights.,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1628.wav,9294d77a-9d94-4903-a978-af94ab79c0d9,turn down the lights in the entrance room,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/856.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Please increase the lights in the office,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/396.wav,9b44ed56-3019-4bef-a688-833eec3e2059,I want pink lights now. ,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1136.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Turn down the brightness for me,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/490.wav,4373a208-efd7-4eea-9440-94f52145cd78,I would like for the lights to be brighter.,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/793.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Make the lounge twenty two,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/997.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Set the brightness of the light bulbs to fifty. ,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/208.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Change the yard lights to green,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1523.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,patio lights turned on,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/1634.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,turn off dining room lights.,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/751.wav,1fe5c7f1-c8e1-4af9-bc34-1c7427ccc1b2,Make the light in the dining room red,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1439.wav,915b94e4-030e-4ecd-b864-c52ff00f9ebc,i want you to make the light dimmer,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1504.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,make the light blue,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/53.wav,88eea37b-2670-4b5d-b1ba-28a1b638243f,Can the laundry room have green lights?,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/508.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,I'd like for my lights to be flipped on now,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/219.wav,9294d77a-9d94-4903-a978-af94ab79c0d9,Could you increase the light brightness in the dining room?,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1461.wav,4373a208-efd7-4eea-9440-94f52145cd78,"its pretty bright in here, is there a possibility you can turn the lights down",DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1571.wav,61febf20-bc56-49b9-8e3a-e2ec25b362e6,set the lights in the changing room to level twenty two,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/602.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Increase the lights on the patio.,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/837.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Please change the lights to twenty two in the house,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/538.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,I'd like to lights to be green please,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/209.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Change toilets light color to red,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1102.wav,6d3dc6c5-3310-4fe3-b071-fb17fb9d6803,The laundry room is too bright.,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1668.wav,bbdc474a-8064-4665-9144-585bfe589908,"why is it so bright in here, please turn it down a notch",DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/473.wav,143921a6-6caa-417f-bd7e-2732023270c1,I want this room at brightness level ten,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/246.wav,27bbc36b-3d70-4d5c-998c-803f6ee91c2e,Decrease the light intensity in the entrance,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1105.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,The light in the appartment needs to be dimmed,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1592.wav,e23027b0-4121-4be8-9b65-f34550c3f4de,switch off vestibule lights off.,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/923.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Please turn the light on for me,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/1573.wav,9294d77a-9d94-4903-a978-af94ab79c0d9,set the pantry brightness to twenty,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1332.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Turn up the lights in the cella,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/124.wav,e23027b0-4121-4be8-9b65-f34550c3f4de,Can you turn off the light in the toilet,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1591.wav,74e9b845-0a5a-4af0-959b-5f4fcf28fed3,switch off the lights,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/340.wav,01356b70-791d-42c4-b14b-56fefa67358f,I need pink lighting in the office.,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/239.wav,4373a208-efd7-4eea-9440-94f52145cd78,Decrease the brightness of the lights in shed. ,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/279.wav,550b9155-6601-488b-82c9-d316036fc144,Get me some lights in the kitchen,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/104.wav,143921a6-6caa-417f-bd7e-2732023270c1,Can you put lights on in the backyard?,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/785.wav,9294d77a-9d94-4903-a978-af94ab79c0d9,Make the lights pink.,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/391.wav,4373a208-efd7-4eea-9440-94f52145cd78,I want more brightness in the pantry,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/288.wav,9294d77a-9d94-4903-a978-af94ab79c0d9,Give me more light in the bathroom,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/194.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Change the lights in the parking area to green.,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/60.wav,7f04b6d2-1f2a-4452-80e6-3248409fe5d2,Can you change the bathroom light blue,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/999.wav,9294d77a-9d94-4903-a978-af94ab79c0d9,Set the brightness to fifty.,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1000.wav,f0f71ab4-dd42-43f7-bd05-7d1950326935,Set the brightness to five.,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/402.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,I want the brightness of the lights in the laundry room to be fifty.,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/795.wav,143921a6-6caa-417f-bd7e-2732023270c1,Make the pantry five percent in brightness,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1235.wav,83149db9-cf71-4987-886f-f07607ab8f90,Turn the basement light intensity to ten,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/676.wav,1eef6acf-9a01-41c3-b118-b43ea5de6f9b,Make it a little less dark in here.,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/992.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Set the brightness in the bed room to twenty two.,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/14.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Adjust the brightness to seventy-three.,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/401.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,I want the brightest lights in the kitchen please,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/47.wav,f0f71ab4-dd42-43f7-bd05-7d1950326935,Brightness adjust to ten in kids room please.,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/252.wav,16760ead-20e2-42f7-a62d-3ed356699f7f,Decrease the lighting so it's not so bright,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/988.wav,61febf20-bc56-49b9-8e3a-e2ec25b362e6,Set the basement lights to two,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1272.wav,143921a6-6caa-417f-bd7e-2732023270c1,Turn the lights down in the living room. ,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/666.wav,550b9155-6601-488b-82c9-d316036fc144,Lower the lights,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1280.wav,974d3dfa-d5ed-4f7a-a2d8-e72d521c69ce,Turn the lights off in the dining room,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1132.wav,6d3dc6c5-3310-4fe3-b071-fb17fb9d6803,Turn down bed room lights,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/536.wav,550b9155-6601-488b-82c9-d316036fc144,I'd like to activate lights in my cubicle,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/595.wav,acf3ffdb-fd5b-4245-958a-3441dbaff881,Increase the lighting in the cubicle,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1518.wav,b13f7c89-1aca-46c8-b9c9-0cf3a472e6b3,pantry light level should be two percent,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1043.wav,974d3dfa-d5ed-4f7a-a2d8-e72d521c69ce,Shut down the lights.,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/663.wav,6d3dc6c5-3310-4fe3-b071-fb17fb9d6803,Lower the brightness in the garden,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1655.wav,550b9155-6601-488b-82c9-d316036fc144,turn the light down in the patio,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/249.wav,27bbc36b-3d70-4d5c-998c-803f6ee91c2e,Decrease the light intensity in the vestibule to zero,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/504.wav,acf3ffdb-fd5b-4245-958a-3441dbaff881,I would like the waiting room lights turned up,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/552.wav,143921a6-6caa-417f-bd7e-2732023270c1,In the basement turn the brightness to twenty,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1423.wav,aa5bc53b-9148-4b5f-835f-8653c89bc6ae,get the bedroom dark,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/373.wav,1fe5c7f1-c8e1-4af9-bc34-1c7427ccc1b2,I think the lights should be pink.,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/159.wav,143921a6-6caa-417f-bd7e-2732023270c1,Change the basement brightness to two,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/136.wav,01356b70-791d-42c4-b14b-56fefa67358f,Can you turn the cellar light on,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/1460.wav,4373a208-efd7-4eea-9440-94f52145cd78,"its getting so dark in here, can you put the lights up",IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1287.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Turn the lights off.,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1014.wav,9f6716f3-279d-4489-8e33-500a052465cd,Set the kids bedroom lights to five,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1617.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,"this room is pretty dark, why ? just turn the brightness up",IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/103.wav,143921a6-6caa-417f-bd7e-2732023270c1,Can you please turn down the lights.,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/310.wav,9294d77a-9d94-4903-a978-af94ab79c0d9,Help me set the brighness to twelve,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/243.wav,acf3ffdb-fd5b-4245-958a-3441dbaff881,Decrease the intensity of the pantry lighting,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/843.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Please dim the lights,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1367.wav,61febf20-bc56-49b9-8e3a-e2ec25b362e6,can you gimme some light please,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/327.wav,61febf20-bc56-49b9-8e3a-e2ec25b362e6,I don't want there to be any light on in the office,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1484.wav,4373a208-efd7-4eea-9440-94f52145cd78,lights on please,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/180.wav,f0f71ab4-dd42-43f7-bd05-7d1950326935,Change the laundry room lights to red.,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/456.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,I want the lights to be lowered,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/582.wav,1eef6acf-9a01-41c3-b118-b43ea5de6f9b,Increase the brightness of the lights in the entrance.,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1219.wav,acf3ffdb-fd5b-4245-958a-3441dbaff881,Turn on the lights in the changing room,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/515.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,I'd like the brightness set to twenty,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/203.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Change the living room lights to twenty.,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1440.wav,01356b70-791d-42c4-b14b-56fefa67358f,i'd like the patio to get some lightening,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/1137.wav,4373a208-efd7-4eea-9440-94f52145cd78,Turn down the brightness in the laundry room,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/364.wav,f0f71ab4-dd42-43f7-bd05-7d1950326935,I need the shed to have the lighting on fifty.,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/267.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Dim the lights please.,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1564.wav,9294d77a-9d94-4903-a978-af94ab79c0d9,set brightness of all lights to fifty,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1618.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,toilet light change to level thirty nine,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1513.wav,9294d77a-9d94-4903-a978-af94ab79c0d9,modify brightness of living room light bulb to seventy-three,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/924.wav,550b9155-6601-488b-82c9-d316036fc144,Please turn the lights down,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1012.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Set the hallway lights to pink please.,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1112.wav,1eef6acf-9a01-41c3-b118-b43ea5de6f9b,The lights in the cellar need to be turned up,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/654.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Lower all of the lighting.,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/973.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Select pink light color,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/333.wav,f4a444ad-e878-47da-ba22-059a32b48e6c,I need lighting in the kitchen,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/381.wav,ffd85e10-f320-427f-b63e-01e81f768397,I want less light,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/97.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,"Can you please change the brightness in kids room to twenty two?
",SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/117.wav,4e1a0afa-74e0-4d34-a6cd-ae2d96067f0f,Can you shut the lights off at the entrance,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/528.wav,83149db9-cf71-4987-886f-f07607ab8f90,I'd like the lights to be shutdown,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/392.wav,61febf20-bc56-49b9-8e3a-e2ec25b362e6,I want more light,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/962.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,"Put the lights to two in the backyard
",SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/743.wav,9294d77a-9d94-4903-a978-af94ab79c0d9,Make the light brighter.,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1547.wav,143921a6-6caa-417f-bd7e-2732023270c1,"please the increase the brightness, it's too dark",IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1160.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Turn light on in toilet room,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/127.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Can you turn off the lights in the cellar?,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1447.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,increase brightness in the studio,IncreaseBrightness,1
